PERMNO,date,NAMEENDT,SHRCD,TICKER,COMNAM,SHRCLS,TSYMBOL,PRIMEXCH,PERMCO,RCRDDT,ACPERM,ACCOMP,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,OPENPRC,NUMTRD,RETX
81472,2020-08-14,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,369.66501,374.14499,371.10001,539294,-0.009766,371.07001,371.35001,371.07999,11793,-0.009766
81472,2020-08-17,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,376.25000,380.50000,378.51001,423346,0.019968,378.26999,378.51999,376.66000,10632,0.019968
81472,2020-08-18,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,376.98499,383.98001,377.22000,465938,-0.003408,377.20999,377.56000,383.60999,10829,-0.003408
81472,2020-08-19,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,373.95999,380.42999,374.94000,349470,-0.006044,374.94000,375.39999,380.39001,8575,-0.006044
81472,2020-08-20,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,368.38000,373.38000,372.17001,491900,-0.007388,371.98999,372.17001,369.54001,12179,-0.007388
81472,2020-08-21,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,365.54001,372.13000,372.12000,598162,-0.000134,371.94000,372.13000,366.14999,13135,-0.000134
81472,2020-08-24,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,374.53000,380.79999,377.98999,582140,0.015774,377.88000,378.23001,380.25000,16508,0.015774
81472,2020-08-25,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,376.26999,380.82999,380.82999,376966,0.007513,380.63000,380.84000,379.29999,10717,0.007513
81472,2020-08-26,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,380.07999,386.66501,385.92001,416094,0.013366,385.69000,385.92001,380.09000,9977,0.013366
81472,2020-08-27,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,373.23999,386.79999,376.22000,630925,-0.025135,376.12000,376.82001,386.72000,16096,-0.025135
81472,2020-08-28,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,374.79999,379.89001,379.47000,486835,0.008639,379.51001,379.82999,376.12000,13310,0.008639
81472,2020-08-31,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,373.31000,378.44000,374.17999,531590,-0.013941,374.13000,374.41000,375.92001,13085,-0.013941
81472,2020-09-01,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,382.32999,386.89999,386.89999,632204,0.033994,386.45001,386.89999,384.10999,14649,0.033994
81472,2020-09-02,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,390.48999,401.14999,398.48999,895259,0.029956,398.29001,398.48999,395.65500,18312,0.029956
81472,2020-09-03,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,370.07999,389.31000,376.16000,1252431,-0.056037,376.16000,376.28000,389.10001,28322,-0.056037
81472,2020-09-04,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,352.85501,371.00000,367.42001,1200119,-0.023235,367.19000,367.42001,365.50000,28153,-0.023235
81472,2020-09-08,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,343.25000,353.39001,347.35001,1530855,-0.054624,347.35001,347.63000,345.37000,29719,-0.054624
81472,2020-09-09,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,353.51001,361.54001,359.37000,845373,0.034605,358.88000,359.38000,357.97000,16626,0.034605
81472,2020-09-10,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,355.03000,366.81000,357.00000,674647,-0.006595,357.00000,357.54999,364.26501,14360,-0.006595
81472,2020-09-11,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,357.59000,367.14999,359.23001,674464,0.006247,359.22000,359.45999,363.99500,14960,0.006247
81472,2020-09-14,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,365.35999,369.98001,367.94000,574255,0.024246,367.41000,367.94000,369.76999,12259,0.024246
81472,2020-09-15,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,369.10001,374.76001,370.25000,714498,0.006278,369.89001,370.22000,374.54999,12382,0.006278
81472,2020-09-16,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,362.35999,372.98001,362.38000,968862,-0.021256,362.37000,362.84000,372.00000,12334,-0.021256
81472,2020-09-17,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,355.14001,367.63000,366.73999,898119,0.012032,366.73001,367.20001,355.51001,14968,0.012032
81472,2020-09-18,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,359.92999,370.91000,366.34000,910558,-0.001091,366.34000,366.35001,370.29001,13501,-0.001091
81472,2020-09-21,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,352.57001,363.00000,362.62000,652625,-0.010155,362.56000,363.00000,355.30899,13591,-0.010155
81472,2020-09-22,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,358.73001,365.10001,364.64001,968014,0.005571,364.51001,364.64001,363.98801,13540,0.005571
81472,2020-09-23,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,356.92499,366.57501,357.56000,704172,-0.019416,357.57999,357.75000,365.20999,11650,-0.019416
81472,2020-09-24,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,353.68011,363.59000,360.16000,763841,0.007272,359.79001,360.16000,354.64999,17840,0.007272
81472,2020-09-25,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,351.09000,361.10760,360.48001,717833,0.000889,360.07001,360.48001,352.82001,15903,0.000889
81472,2020-09-28,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,364.35001,371.48999,371.06000,818969,0.029350,370.79999,371.06000,365.89999,16836,0.029350
81472,2020-09-29,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,369.57001,375.88000,374.00000,605432,0.007923,373.79999,374.06000,370.07001,13327,0.007923
81472,2020-09-30,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,367.50000,373.24991,369.26999,864466,-0.012647,368.75000,369.28000,368.78000,14808,-0.012647
81472,2020-10-01,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,374.42001,382.64999,382.01001,887950,0.034501,381.63000,382.01001,375.53000,16639,0.034501
81472,2020-10-02,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,370.00000,375.72000,370.00000,708610,-0.031439,370.00000,370.23001,372.39999,16084,-0.031439
81472,2020-10-05,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,374.91000,382.39999,382.10999,647123,0.032730,381.75000,382.06000,375.14999,13416,0.032730
81472,2020-10-06,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,368.56000,377.38000,370.10999,682211,-0.031405,370.04999,370.47000,374.20001,16623,-0.031405
81472,2020-10-07,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,371.63000,376.53000,375.79999,547459,0.015374,375.51001,375.79001,374.42999,11495,0.015374
81472,2020-10-08,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,376.44000,380.95001,380.89001,684526,0.013545,380.23999,380.89001,376.76999,13366,0.013545
81472,2020-10-09,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,385.76999,389.97501,388.98999,537251,0.021266,388.98001,389.34000,385.79999,11673,0.021266
81472,2020-10-12,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,395.42999,401.00000,399.04001,831377,0.025836,398.41000,399.04001,395.42999,17846,0.025836
81472,2020-10-13,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,398.28000,409.10999,405.14999,1020467,0.015312,405.14001,406.39001,401.51001,20851,0.015312
81472,2020-10-14,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,395.50000,406.00000,398.03000,950344,-0.017574,397.63000,398.20999,402.64001,20653,-0.017574
81472,2020-10-15,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,380.72000,387.92001,386.57001,785378,-0.028792,386.07999,386.48001,383.79999,20214,-0.028792
81472,2020-10-16,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,385.87000,392.38000,386.89999,592418,0.000854,386.89999,387.07999,390.76001,11347,0.000854
81472,2020-10-19,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,383.79001,392.26999,385.31000,387162,-0.004110,385.17001,385.31000,392.19000,11091,-0.004110
81472,2020-10-20,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,384.26001,389.26999,384.95999,355416,-0.000908,384.72000,384.95001,386.82001,9374,-0.000908
81472,2020-10-21,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,382.98001,389.28500,383.00000,357964,-0.005091,383.00000,383.20001,385.64999,9168,-0.005091
81472,2020-10-22,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,375.39999,382.09000,375.50000,611535,-0.019582,375.41000,375.50000,381.10001,13211,-0.019582
81472,2020-10-23,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,374.14001,379.56000,378.56000,463635,0.008149,378.25000,378.57001,378.84000,10233,0.008149
81472,2020-10-26,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,364.00000,374.88000,367.48999,898961,-0.029242,367.48001,367.76999,371.54999,15581,-0.029242
81472,2020-10-27,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,364.45999,370.54001,366.37000,966936,-0.003048,366.07001,366.35999,368.41000,14777,-0.003048
81472,2020-10-28,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,357.38000,365.07001,362.85999,951807,-0.009581,362.50000,362.95001,359.47000,17883,-0.009581
81472,2020-10-29,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,362.22000,373.79999,370.85999,804402,0.022047,370.32999,370.85999,363.34000,14049,0.022047
81472,2020-10-30,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,359.01001,365.82501,361.20999,819558,-0.026021,361.20999,361.63000,363.81000,16408,-0.026021
81472,2020-11-02,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,2020-11-03,,,361.72000,368.31500,365.20999,892068,0.014938,364.79999,364.95999,364.48001,18600,0.011074
81472,2020-11-03,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,367.85999,376.39001,372.06000,809097,0.018756,371.34000,372.06000,368.45999,14870,0.018756
81472,2020-11-04,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,372.32001,384.95999,383.00000,2448598,0.029404,382.56000,383.00000,373.66000,26372,0.029404
81472,2020-11-05,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,393.45999,399.67999,398.19000,1113617,0.039661,397.62000,398.29001,397.20001,16594,0.039661
81472,2020-11-06,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,398.19000,407.50000,406.23999,707591,0.020216,405.85999,406.25000,402.10001,14870,0.020216
81472,2020-11-09,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,406.32001,420.64999,406.32999,1269460,0.000222,406.31000,406.62000,417.04001,18965,0.000222
81472,2020-11-10,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,397.98001,410.10999,399.29999,1320776,-0.017301,399.29999,399.39999,409.12000,19706,-0.017301
81472,2020-11-11,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,407.28000,418.64001,418.04999,930301,0.046957,417.64999,418.12000,407.39999,17088,0.046957
81472,2020-11-12,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,412.01001,421.17999,412.72000,798801,-0.012750,412.29999,412.72000,419.00000,11036,-0.012750
81472,2020-11-13,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,416.38000,421.38000,419.59000,581273,0.016646,419.20001,419.59000,419.57001,9337,0.016646
81472,2020-11-16,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,419.63000,426.64999,426.51001,544450,0.016492,426.51001,426.78000,419.95001,11655,0.016492
81472,2020-11-17,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,422.24701,427.45001,426.48001,523000,-0.000070,426.19000,426.72000,424.92001,9824,-0.000070
81472,2020-11-18,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,421.01999,427.35999,423.81000,542166,-0.006261,423.37000,423.81000,424.12000,11629,-0.006261
81472,2020-11-19,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,416.87000,423.38000,423.35999,911410,-0.001062,422.98999,423.35999,417.31000,12802,-0.001062
81472,2020-11-20,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,423.51501,428.39999,423.59000,481017,0.000543,423.59000,424.07001,424.04001,9972,0.000543
81472,2020-11-23,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,421.95001,429.64001,427.14999,598193,0.008404,426.50000,427.14999,427.98999,12003,0.008404
81472,2020-11-24,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,423.01999,427.60999,424.26999,616932,-0.006742,424.32001,424.60001,425.42001,13109,-0.006742
81472,2020-11-25,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,420.75000,424.67999,423.48001,307376,-0.001862,423.07999,423.48999,423.26001,7933,-0.001862
81472,2020-11-27,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,428.78000,438.72000,437.76999,430372,0.033744,437.57999,437.76999,429.32999,9512,0.033744
81472,2020-11-30,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,433.67001,441.29001,437.73001,505394,-0.000091,437.29999,437.73999,440.54001,11428,-0.000091
81472,2020-12-01,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,444.48001,451.73001,449.23999,679797,0.026295,449.23999,449.35001,447.10001,13751,0.026295
81472,2020-12-02,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,444.26001,452.10999,451.00000,1044261,0.003918,451.00000,451.22000,447.16000,14336,0.003918
81472,2020-12-03,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,452.31000,459.22000,452.89999,675755,0.004213,452.35999,452.89999,457.01001,15639,0.004213
81472,2020-12-04,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,453.47000,464.50000,464.39001,658493,0.025370,463.95999,464.39001,454.00000,12032,0.025370
81472,2020-12-07,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,464.10001,471.01001,469.73001,631377,0.011499,469.23999,469.73001,464.56000,12503,0.011499
81472,2020-12-08,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,464.94000,470.85001,468.57001,736020,-0.002470,468.57001,469.00000,465.92001,15238,-0.002470
81472,2020-12-09,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,450.51999,465.95999,452.89001,863160,-0.033464,452.47000,452.89001,463.79999,15439,-0.033464
81472,2020-12-10,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,449.12000,458.88000,457.79999,538188,0.010841,457.09000,457.79999,451.14001,10794,0.010841
81472,2020-12-11,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,451.84000,457.14999,452.63000,511190,-0.011293,452.63000,452.76999,453.81000,9653,-0.011293
81472,2020-12-14,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,452.17001,456.82001,452.98999,544654,0.000795,452.45001,452.98999,452.34000,10268,0.000795
81472,2020-12-15,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,461.88501,469.62000,469.29999,636651,0.036005,469.29001,469.62000,464.51001,14068,0.036005
81472,2020-12-16,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,465.01001,472.23999,471.53000,523267,0.004752,471.00000,471.41000,467.98999,13852,0.004752
81472,2020-12-17,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,476.01001,481.32001,477.29999,473666,0.012237,477.29999,477.60001,478.73001,11073,0.012237
81472,2020-12-18,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,474.32001,479.45001,477.23999,726852,-0.000126,477.23999,477.54001,478.48999,11944,-0.000126
81472,2020-12-21,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,459.48001,472.28000,472.26001,617643,-0.010435,471.89999,472.28000,460.26001,15712,-0.010435
81472,2020-12-22,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,472.95001,478.62000,476.17999,428550,0.008300,476.06000,476.78000,473.48001,10284,0.008300
81472,2020-12-23,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,474.20001,480.39001,474.62000,385566,-0.003276,474.20001,474.73001,478.94000,9415,-0.003276
81472,2020-12-24,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,477.07999,484.60001,483.09000,271168,0.017846,483.09000,483.78000,478.94501,6074,0.017846
81472,2020-12-28,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,478.42960,488.72000,480.23999,446813,-0.005900,480.17001,480.91000,487.14001,10640,-0.005900
81472,2020-12-29,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,482.51001,489.45001,484.01001,375111,0.007850,484.01001,484.62000,489.45001,9504,0.007850
81472,2020-12-30,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,488.00000,492.66000,489.91000,379373,0.012190,489.39999,489.91000,488.13000,9276,0.012190
81472,2020-12-31,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,483.44501,490.51999,487.72000,310910,-0.004470,486.85999,487.64999,490.00000,8374,-0.004470
81472,2021-01-04,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,490.70999,504.75000,500.00000,1521649,0.025178,500.00000,500.25000,499.98999,27394,0.025178
81472,2021-01-05,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,493.89001,505.35999,505.35999,1028965,0.010720,505.29999,505.35999,494.16000,18259,0.010720
81472,2021-01-06,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,489.73999,499.84491,490.22000,973814,-0.029959,489.79999,490.47000,491.85001,22746,-0.029959
81472,2021-01-07,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,495.51999,503.22000,501.42999,932278,0.022867,500.95001,501.42999,495.97000,17804,0.022867
81472,2021-01-08,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,501.70999,514.28003,508.73999,728469,0.014578,507.95001,508.75000,512.59003,14988,0.014578
81472,2021-01-11,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,499.42999,508.90500,507.95001,702004,-0.001553,507.95001,508.41000,500.50000,15380,-0.001553
81472,2021-01-12,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,503.50000,514.78998,513.92999,647211,0.011773,513.32001,513.92999,507.10001,15617,0.011773
81472,2021-01-13,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,509.38000,515.60498,514.06000,511376,0.000253,513.63000,514.13000,511.20999,13372,0.000253
81472,2021-01-14,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,529.89001,546.39990,544.65002,1437241,0.059507,544.65002,545.01001,530.15997,26304,0.059507
81472,2021-01-15,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,525.35999,536.84998,527.50000,865365,-0.031488,527.50000,527.91998,532.31000,23289,-0.031488
81472,2021-01-19,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,530.61011,550.47998,549.50000,1497330,0.041706,548.57001,549.50000,533.00000,30742,0.041706
81472,2021-01-20,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,543.15997,558.15997,549.38000,1118924,-0.000218,549.26001,549.59003,555.57001,25365,-0.000218
81472,2021-01-21,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,565.60498,573.79871,570.73999,1269744,0.038880,570.08002,570.73999,568.00000,27684,0.038880
81472,2021-01-22,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,562.78998,570.71289,569.45001,896388,-0.002260,568.87000,569.46002,563.48999,23194,-0.002260
81472,2021-01-25,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,554.12000,568.21753,567.60999,962928,-0.003231,566.89001,567.51001,562.15002,29721,-0.003231
81472,2021-01-26,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,548.44000,563.65002,549.00000,884899,-0.032787,549.01001,549.27002,563.17999,22215,-0.032787
81472,2021-01-27,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,522.50000,539.51868,524.63000,1491932,-0.044390,524.63000,525.25000,534.96997,35165,-0.044390
81472,2021-01-28,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,537.38000,553.84003,547.21997,965649,0.043059,547.33002,547.81000,542.10999,25898,0.043059
81472,2021-01-29,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,528.29999,543.50000,534.15997,862418,-0.023866,533.54999,534.15997,540.96002,21335,-0.023866
81472,2021-02-01,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,544.53003,555.46997,554.39001,847855,0.037873,553.82001,554.38000,547.40002,22947,0.037873
81472,2021-02-02,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,549.45001,556.78998,553.50000,718790,-0.001605,553.34003,553.50000,553.78003,19798,-0.001605
81472,2021-02-03,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,541.95001,551.71997,542.90997,633891,-0.019133,542.97998,543.29999,551.28998,17750,-0.019133
81472,2021-02-04,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,544.28003,555.97998,555.44000,549691,0.023079,555.44000,556.00000,546.96002,13924,0.023079
81472,2021-02-05,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,551.02002,556.14001,552.81000,459989,-0.004735,552.79999,553.16998,554.96002,13587,-0.004735
81472,2021-02-08,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,557.96997,566.92999,564.00000,710003,0.020242,563.84998,564.00000,557.96997,17260,0.020242
81472,2021-02-09,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,565.49500,571.92999,565.50000,481241,0.002660,565.48999,565.88000,566.53998,13850,0.002660
81472,2021-02-10,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,559.70001,573.06000,566.89001,457163,0.002458,566.06000,567.06000,571.42999,13222,0.002458
81472,2021-02-11,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,573.83002,591.78998,591.51001,971714,0.043430,590.82001,591.56000,574.63000,18937,0.043430
81472,2021-02-12,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,589.15002,601.46198,597.98999,729897,0.010955,597.52002,597.90002,591.96997,17336,0.010955
81472,2021-02-16,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,599.16998,608.71002,603.14001,618333,0.008612,602.65002,603.31000,605.58002,18411,0.008612
81472,2021-02-17,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,581.46002,598.47998,587.58002,817986,-0.025798,587.14001,587.59003,598.34998,22285,-0.025798
81472,2021-02-18,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,576.04999,589.46198,582.47998,716944,-0.008680,582.21997,582.46997,584.35999,19374,-0.008680
81472,2021-02-19,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,589.39001,600.75000,594.40002,817566,0.020464,594.28003,594.40002,591.84003,20758,0.020464
81472,2021-02-22,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,576.50000,590.12000,578.50000,750441,-0.026750,578.69000,579.28998,587.62000,20650,-0.026750
81472,2021-02-23,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,560.13000,579.17999,576.07001,1003039,-0.004201,575.33002,576.08002,571.71997,26759,-0.004201
81472,2021-02-24,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,565.54999,595.96002,595.01001,1019939,0.032878,594.39001,595.02002,573.34003,23677,0.032878
81472,2021-02-25,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,559.65997,586.40002,559.77002,1285455,-0.059226,559.65997,560.42999,582.63000,30709,-0.059226
81472,2021-02-26,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,560.70001,573.48999,567.09003,941316,0.013077,566.23999,567.09003,572.34003,24865,0.013077
81472,2021-03-01,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,568.85999,584.35999,583.54999,677956,0.029025,583.91998,584.21002,572.37000,16214,0.029025
81472,2021-03-02,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,563.00000,579.87000,563.14001,693158,-0.034976,563.00000,563.53998,579.03003,19791,-0.034976
81472,2021-03-03,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,541.19501,565.95001,543.59998,996709,-0.034698,543.25000,543.88000,564.59003,27989,-0.034698
81472,2021-03-04,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,502.08890,541.33002,510.50000,1690440,-0.060890,510.25000,510.95999,537.84998,42217,-0.060890
81472,2021-03-05,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,508.32999,530.84998,527.03998,1363915,0.032400,526.66998,527.04999,527.96997,31623,0.032400
81472,2021-03-08,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,501.10999,529.16998,502.19000,1172961,-0.047150,502.19000,502.54001,526.44000,30857,-0.047150
81472,2021-03-09,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,524.95001,543.21002,539.52002,1235915,0.074334,539.26001,539.52002,527.64001,26029,0.074334
81472,2021-03-10,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,521.10999,541.82001,523.33002,875821,-0.030008,522.90002,523.33002,540.08002,24491,-0.030008
81472,2021-03-11,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,540.01001,548.48999,544.40002,1008134,0.040261,544.40002,544.48999,546.98999,24447,0.040261
81472,2021-03-12,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,528.59998,539.08002,537.63000,707589,-0.012436,537.04999,537.63000,534.12000,19272,-0.012436
81472,2021-03-15,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,536.01001,547.79999,547.19000,581172,0.017782,547.09998,547.70001,538.66998,15390,0.017782
81472,2021-03-16,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,545.96002,555.72998,549.38000,648274,0.004002,548.81000,549.57001,546.38000,17886,0.004002
81472,2021-03-17,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,542.85999,566.04999,559.57001,836067,0.018548,559.75000,560.29999,548.21997,20104,0.018548
81472,2021-03-18,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,539.02002,552.47498,539.19000,788463,-0.036421,539.03998,540.07001,547.97998,19772,-0.036421
81472,2021-03-19,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,541.31000,557.09003,547.41998,1395751,0.015264,547.41998,547.84003,544.69000,24451,0.015264
81472,2021-03-22,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,563.83002,577.98999,575.98999,1209628,0.052190,575.77002,576.00000,567.64001,25583,0.052190
81472,2021-03-23,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,555.50000,571.28003,558.87000,861443,-0.029723,558.26001,558.87000,569.52002,22355,-0.029723
81472,2021-03-24,,12,ASML,A S M L HOLDING N V,,ASML,Q,13621,,,,578.00000,594.46503,578.58002,2117389,0.035268,577.79999,578.47998,587.17999,38335,0.035268
