ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0000950123-23-007939	156653		028-05267			Macquarie Investment Management Business Trust
0000950123-23-007939	156655		028-14981			Macquarie Investment Management Austria Kapitalanlage AG
0000950123-23-007939	156656					Macquarie Investment Management (Europe) Limited
0000950123-23-007939	156657					Macquarie Investment Management Australia Limited
0000950123-23-007939	156658		028-17868			ValueInvest Asset Management S.A.
0000905148-23-000699	166484	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000895421-23-000412	156386	0000895421	028-03432			MORGAN STANLEY
0000950123-23-007936	166817		028-13120			Macquarie Group Limited
0000905148-23-000698	161294	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001809494-23-000006	156237		028-05734			Sands Capital Management, LLC
0001809494-23-000006	156238		028-00551			US Bancorp
0001809494-23-000006	156242		028-12631			ML Managed Account Advisors
0001809494-23-000006	156239		028-07104			WCM Investment Management LLC
0001809494-23-000006	156240		028-05792			Kayne Anderson Rudnick Investment Management LLC
0001809494-23-000006	156241		028-18538			Ironvine Capital Partners, LLC
0000895421-23-000411	156489	0000895421	028-03432			MORGAN STANLEY
0000921895-23-001938	161908	0001559771	028-16004	000161251	801-77057	Engaged Capital LLC
0000895421-23-000410	155725	0000895421	028-03432			MORGAN STANLEY
0000921895-23-001937	162391	0001559771	028-16004	000161251	801-77057	Engaged Capital LLC
0001172661-23-003097	165971	0001424381	028-12815	000156429	801-73099	LAKEWOOD CAPITAL MANAGEMENT, LP
0001085146-23-003398	161035	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0000895421-23-000409	164763	0000895421	028-03432			MORGAN STANLEY
0001172661-23-003095	165038	0001424381	028-12815	000156429	801-73099	LAKEWOOD CAPITAL MANAGEMENT, LP
0000895421-23-000408	166073	0000895421	028-03432			MORGAN STANLEY
0000899140-23-000866	166037	0001879898	028-22368	000160610	801-73745	Atlas FRM LLC
0000919574-23-004770	163951	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0000899140-23-000865	156263	0001879898	028-22368	000160610	801-73745	Atlas FRM LLC
0001907684-23-000003	159495	0001771179	028-21942	000304053		Sagefield Capital LP
0000895421-23-000407	163641	0000895421	028-03432			MORGAN STANLEY
0001623632-23-000979	159081	0001056288	028-04375			FEDERATED HERMES, INC.
0001623632-23-000979	159082	0001692234	028-17598			Russell Investments Group, Ltd.
0001512805-23-000010	162234	0001512805	028-14257	000155686	028-14257	Westchester Capital Management, LLC
0000919574-23-004769	160197	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0000895421-23-000406	162425	0000895421	028-03432			MORGAN STANLEY
0000895421-23-000405	164355	0000895421	028-03432			MORGAN STANLEY
0001512805-23-000009	161780	0001068837	028-07292	000108934		VOYA INVESTMENT MANAGEMENT LLC
0001512805-23-000009	161781	0001276918	028-10622	000128990		ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001512805-23-000009	161779	0001738728	028-18744	000146025		Silvant Capital Management LLC
0001512805-23-000009	161778	0001512805	028-14257	000155686		Westchester Capital Management, LLC
0001512805-23-000009	161777	0001862664	028-21243	000310902		NFJ INVESTMENT GROUP, LLC
0001512805-23-000009	161776	0001290668	028-11076	000127447		Sustainable Growth Advisers, LP
0001512805-23-000009	161775		028-04490	000105007		VONTOBEL ASSET MANAGEMENT, INC
0001512805-23-000009	161774	0001021223	028-05792	000104599		KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001512805-23-000009	161773	0000765443	028-01420	000107296		DUFF & PHELPS INVESTMENT MANAGEMENT CO
0000895421-23-000404	165575	0000895421	028-03432			MORGAN STANLEY
0000919574-23-004768	166444	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0000919574-23-004767	157356	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0000929638-23-002256	156451		028-18553	000165159	802-77116	Berylson Capital Partners LLC
0000919574-23-004766	165380	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0000080255-23-002818	161309	0001164688	028-12211			OAK HILL ADVISORS LP
0000080255-23-002818	161308	0001897612	028-22690			T. Rowe Price Investment Management, Inc.
0001085146-23-003396	157352	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-23-003396	157353	0000820027	028-00139			AMERIPRISE FINANCIAL INC
0001512805-23-000007	161118	0001862664	028-21243	000310902		NFJ INVESTMENT GROUP, LLC
0001512805-23-000007	161117	0001276918	028-10622	000128990		ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001512805-23-000007	161116	0001738728	028-18744	000146025		Silvant Capital Management LLC
0001512805-23-000007	161115	0001738726	028-18745	000146023		Ceredex Value Advisors LLC
0001512805-23-000007	161119	0001290668	028-11076	000127447		Sustainable Growth Advisers, LP
0000919574-23-004765	166159	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0001512805-23-000005	158894	0000765443	028-01420	000107296		DUFF & PHELPS INVESTMENT MANAGEMENT CO
0001512805-23-000005	158895	0001021223	028-05792	000104599		KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001725547-23-000251	166177		28-22000	000291593	801-113409	FLAT FOOTED LLC
0001725547-23-000251	166176		28-15971	000163876	801-126299	GRATIA CAPITAL, LLC
0001512805-23-000004	162706	0000740913	028-01347	000003140	028-01347	REAVES W H & CO INC
0001512805-23-000004	162707	0001621802	028-17986	000166459	028-17986	INFRASTRUCTURE CAPITAL ADVISORS, LLC
0001623632-23-000977	155589	0001056288	028-04375			FEDERATED HERMES, INC.
0000070858-23-000197	156201	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001633121-23-000006	158509	0001572748	028-16519	000165584	8-69169	Marathon Trading Investment Management LLC
0001892688-23-000074	161910	0001910456	028-22151	000310301	801-127585	Lynx1 Capital Management LP
0000070858-23-000195	163066	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001623632-23-000975	163769	0001056288	028-04375			FEDERATED HERMES, INC.
0001140361-23-039551	161087	0000899051	028-14491			ALLSTATE CORP
0001389932-23-000006	166080	0001389933	028-12327	000129053	801-62559	DAFNA Capital Management LLC
0000950123-23-007906	166748		028-13925			Meiji Yasuda Asset Management Co Ltd.
0001140361-23-039543	159751	0000899051	028-14491			ALLSTATE CORP
0000070858-23-000193	165407	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001372312-23-000003	163366	0001463217	028-13508	000134600	801-64376	UNITED CAPITAL FINANCIAL ADVISERS, LLC
0001456098-23-000008	159434	0001612063	028-16207			WINTON GROUP Ltd
0000950123-23-007893	159109		028-17462			Bellevue Group AG
0000950123-23-007891	165710		028-17462			Bellevue Group AG
0000950123-23-007889	163747		028-17462			Bellevue Group AG
0000070858-23-000191	167019	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000719220-23-000063	159662					028-06460 S&T Bank
0001085146-23-003389	161484	0000096223	028-11122			Jefferies Financial Group Inc.
0001085146-23-003388	162341	0000096223	028-11122			Jefferies Financial Group Inc.
0001085146-23-003387	165206	0000096223	028-11122			Jefferies Financial Group Inc.
0001085146-23-003386	164767	0000096223	028-11122			Jefferies Financial Group Inc.
0001085146-23-003385	163068	0000096223	028-11122			Jefferies Financial Group Inc.
0001965819-23-000011	161336	0001964400	028-22940			FACT Capital, LP
0001965819-23-000011	161335	0001617201	028-18450			Prosight Management, LP
0001965819-23-000011	161337	0001843543	028-22134			MEDINA VALUE PARTNERS, LLC
0001965819-23-000011	161334	0001635663	028-17274			Steamboat Capital Partners, LLC
0000093751-23-000665	161628		028-00399			STATE STREET CORPORATION
0001905128-23-000003	159064		028-04557			Wellington
0001905128-23-000003	159062		028-03459			Smith Group
0001905128-23-000003	159061		028-01185			Frontier
0001905128-23-000003	159060		028-02204			Brandywine
0001905128-23-000003	159059		028-10562			AllianceBernstein
0001905128-23-000003	159063		028-07104			WCM
0000070858-23-000189	161310	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000093751-23-000664	162973		028-00399			STATE STREET CORPORATION
0001085146-23-003379	162322	0001965271	028-22886	000316408	801-122309	WATERSHED PRIVATE WEALTH LLC
0001085146-23-003379	162320	0001903880	028-21624	000116091	801-61445	JACKSON THORNTON ASSET MANAGEMENT, LLC
0001085146-23-003379	162321	0001964068	028-22786	000313110	801-122267	Allegiance Financial Group Advisory Services LLC
0001085146-23-003379	162319	0001927705	028-22928	000282312	801-118278	Delap Wealth Advisory, LLC
0001954109-23-000004	159841		028-17729			Empowered Funds LLC
0000919574-23-004746	160340	0001040762	028-07148	000138175	801-71969	MALTESE CAPITAL MANAGEMENT LLC
0000093751-23-000662	156579		028-00399			STATE STREET CORPORATION
0000919574-23-004743	158686	0001040762	028-07148	000138175	801-71969	MALTESE CAPITAL MANAGEMENT LLC
0000919574-23-004740	155592	0001040762	028-07148	000138175	801-71969	MALTESE CAPITAL MANAGEMENT LLC
0000093751-23-000661	164513		028-00399			STATE STREET CORPORATION
0001172661-23-003088	156661	0001557017	028-17203	000163729	802-113693	Capula Management Ltd
0001172661-23-003087	165695	0001557017	028-17203	000163729	802-113693	Capula Management Ltd
0000860748-23-000160	158148					CONNING INC.
0001104659-23-091140	158718	0001000275	028-11396			ROYAL BANK OF CANADA
0000093751-23-000660	158276		028-00399			STATE STREET CORPORATION
0001445546-23-004958	156020	0001709632	028-20621	000165976		CBOE Vest Financial, LLC
0001445546-23-004958	156015	0001388814	028-12170	000140799		Energy Income Partners, LLC
0001445546-23-004958	156014	0000938487	028-04720	000104889		SSI INVESTMENT MANAGEMENT LLC
0001445546-23-004958	156013	0000061227	028-00046	000107717		MACKAY SHIELDS LLC
0001445546-23-004958	156017	0001442056	028-13334	000146019		CONFLUENCE INVESTMENT MANAGEMENT LLC
0001445546-23-004958	156018	0001616525	028-16224	000170335		CHARTWELL INVESTMENT PARTNERS, LLC
0001445546-23-004958	156019	0001604488	028-17430	000317825		First Trust Capital Management L.P.
0001445546-23-004958	156016	0001418333	028-13120			MACQUARIE GROUP LTD
0000950123-23-007857	165161		028-14342			Mill Road Capital Management LLC
0001876672-23-000003	159718	0001771444	028-22652	000175350	801-100341	Stagwell Group LLC
0001606588-23-000008	161506	0001419999	028-13243	000144906	801-68369	MAR VISTA INVESTMENT PARTNERS LLC
0001606588-23-000008	161505	0001477872	028-13757	000110506	801-57695	Saratoga Research & Investment Management
0001606588-23-000008	161507	0001050463	028-06620	000106288	801-48064	MORGAN DEMPSEY CAPITAL MANAGEMENT LLC
0001606588-23-000008	161508	0001034524	028-03687	000106093	801-15180	POLEN CAPITAL MANAGEMENT LLC
0001606588-23-000008	161504	0001508822	028-14059	000110933	801-60694	ACR Alpine Capital Research, LLC
0001398344-23-014788	158889		028-06683	000106546	801-29075	TCW Investment Management Co.
0001398344-23-014788	158888		028-02494			TCW Group, Inc.
0001398344-23-014788	158887		028-11076	000127447	801-62151	Sustainable Growth Advisers, LP
0001398344-23-014788	158886		028-13577	000146221	801-68810	RiverFront Investment Group
0001398344-23-014788	158885		028-03791	000106847	801-50838	Pzena Investment Management
0001398344-23-014788	158884		028-10400	000109008	801-55618	Principal Real Estate Investors LLC
0001398344-23-014788	158883		028-10106			Principal Financial Group, Inc.
0001398344-23-014788	158882		028-12448	000135143	801-66702	GSI Capital Advisors, LLC
0001398344-23-014788	158881		028-01526	000109149	801-15164	Fiduciary Management, Inc
0001398344-23-014788	158880		028-11239	000135810	801-65436	CoreCommodity Management, LLC
0001398344-23-014788	158879		028-03434	000105161	801-23386	Congress Asset Management Co.
0001398344-23-014788	158878		028-02634	000109876	801-60014	Aristotle Capital Management, LLC
0001398344-23-014788	158890		028-04129	000105991	801-50672	Weatherbie Capital, LLC
0001172661-23-003082	156166	0001388391	028-12094	000136196	8-66988	Walleye Trading LLC
0001771728-23-000002	164175	0001771444	028-22652	000175350	801-100341	Stagwell Group LLC
0001140361-23-039508	158073	0001000275	028-11396			Royal Bank of Canada
0001172661-23-003081	157591	0000723204	028-03941			LAIRD NORTON TRUST COMPANY, LLC
0000902664-23-004413	159219	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0000093751-23-000659	155493		028-00399			STATE STREET CORPORATION
0000902664-23-004412	158805	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001623632-23-000973	161407	0001056288	028-04375			FEDERATED HERMES, INC.
0000905148-23-000688	165803		028-17276	000167772	801-113529	Scion Asset Management, LLC
0000902664-23-004411	157089	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0000950123-23-007854	157405		028-12251			Harber Asset Management LLC
0000902664-23-004410	164240	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0000902664-23-004409	165802	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0000902664-23-004408	158467	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0000905148-23-000687	164862		028-17276	000167772	801-113529	Scion Asset Management, LLC
0000902664-23-004407	162099	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0000902664-23-004406	162399	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001140361-23-039504	156214	0001000275	028-11396			Royal Bank of Canada
0000950123-23-007851	165571		028-18610			Orland Properties Ltd
0000093751-23-000658	164417		028-00399			STATE STREET CORPORATION
0000772028-23-000011	164103	0000927971				BANK OF MONTREAL /CAN/
0001942341-23-000003	160623	0001348883	028-11611	000137028	801-64710	Clearbridge Investments, LLC
0001942341-23-000003	160624	0001056288	028-04375	000105325	801-34611	FEDERATED HERMES, INC.
0001942341-23-000003	160625	0000949615	028-05066	000104536	801-46991	KAYNE ANDERSON CAPITAL ADVISORS LP
0001942341-23-000003	160631	0001086483	028-04587	000110897	801-40592	ZACKS INVESTMENT MANAGEMENT
0001942341-23-000003	160627	0000903947	028-03692	000105800	801-28170	MILLER HOWARD INVESTMENTS INC /NY
0001942341-23-000003	160626	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001942341-23-000003	160632	0001071483	028-04171	000109473	801-55565	TODD ASSET MANAGEMENT LLC
0001942341-23-000003	160622	0000872259	028-02825	000106139	801-36951	BAHL & GAYNOR INC
0001942341-23-000003	160621	0001109448	028-10562	000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001942341-23-000003	160629	0001521019	028-14498	000155584	801-71957	Nuveen Asset Management, LLC
0001942341-23-000003	160628	0001018331	028-05788	000106800	801-48408	NATIXIS ADVISORS, L.P.
0001942341-23-000003	160630	0000884541	028-03125	000110901	801-17958	TRILLIUM ASSET MANAGEMENT, LLC
0000950123-23-007847	164205		028-23093			SIEMENS PENSION TRUST E V
0000948046-23-000119	163080	0000948046	028-10103			DEUTSCHE BANK AG\
0000895421-23-000381	157635	0000895421	028-03432			MORGAN STANLEY
0000093751-23-000657	167114		028-00399			STATE STREET CORPORATION
0000948046-23-000118	165086	0000948046	028-10103			DEUTSCHE BANK AG\
0000950123-23-007840	156792		028-18787			Galileo (PTC) Ltd
0000950123-23-007839	157750		028-18787			Galileo (PTC) Ltd
0000950123-23-007838	156962		028-18787			Galileo (PTC) Ltd
0000948046-23-000117	155945	0000948046	028-10103			DEUTSCHE BANK AG\
0000904454-23-000502	167011	0001496228	028-15030	000161163	801-73734	SRB CORP
0000950123-23-007836	155957		028-18787			Galileo (PTC) Ltd
0001623632-23-000970	155728	0001056288	028-04375			FEDERATED HERMES, INC.
0000950123-23-007832	167128		028-18610			Orland Properties Ltd
0000948046-23-000116	167118	0000948046	028-10103			DEUTSCHE BANK AG\
0000093751-23-000656	160336		028-00399			STATE STREET CORPORATION
0001877521-23-000009	164249		028-22682			Exos TFP Holdings LLC
0000948046-23-000115	161299	0000948046	028-10103			DEUTSCHE BANK AG\
0000950123-23-007829	163099		028-18610			Orland Properties Ltd
0000904454-23-000500	160082	0001496228	028-15030	000161163	801-73734	SRB CORP
0000950123-23-007828	156801		028-18787			Galileo (PTC) Ltd
0000948046-23-000114	155833	0000948046	028-10103			DEUTSCHE BANK AG\
0000950123-23-007827	155363		028-21024			MWG Management Ltd.
0000919574-23-004723	163047	0001459270	028-13772	000158448	801-72564	Freshford Capital Management, LLC
0000950123-23-007822	161642		028-18787			Galileo (PTC) Ltd
0001085146-23-003376	164837	0001163653	028-10594			NOMURA HOLDINGS INC
0000950123-23-007817	161800		028-18787			Galileo (PTC) Ltd
0001085146-23-003375	157536	0000748054	028-11918			AMERICAN CENTURY COMPANIES INC
0000093751-23-000655	160527		028-00399			STATE STREET CORPORATION
0000919574-23-004720	164233	0001459270	028-13772	000158448	801-72564	Freshford Capital Management, LLC
0000948046-23-000113	155599	0000948046	028-10103			DEUTSCHE BANK AG\
0000895421-23-000379	156722	0001916464	028-22389			Cook Street Consulting, Inc.
0000948046-23-000112	158754	0000948046	028-10103			DEUTSCHE BANK AG\
0000093751-23-000654	157241		028-00399			STATE STREET CORPORATION
0001493152-23-028161	155514	0001418329	028-12634	000158310	801-73635	Ninety One UK Ltd
0000950123-23-007810	158316	0001233991	028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-23-007810	158317	0001232739	028-10458			Ameriprise Trust Co
0000950123-23-007810	158318	0000052428	028-00140			Ameriprise Certificate Co
0000950123-23-007810	158319	0000727892	028-00143			RiverSource Life Insurance Co
0000950123-23-007810	158320	0001232744	028-10460			RiverSource Life Insurance Co of New York
0000950123-23-007810	158321	0001268525	028-10644			Threadneedle Asset Management Holdings LTD
0000950123-23-007810	158322	0001543099	028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-23-007810	158323	0000908733	028-03639	000111168	801-41391	Columbia Wanger Asset Management LLC
0000950123-23-007810	158324	0001758825	028-18942			Ameriprise Bank, FSB
0000950123-23-007810	158325	0001673945	028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-23-007810	158326	0001280473	028-10849			Thames River Capital LLP
0000950123-23-007810	158327	0001389813	028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-23-007810	158328	0001218806	028-10846			Columbia Threadneedle Management Ltd
0000948046-23-000111	156513	0000948046	028-10103			DEUTSCHE BANK AG\
0001623632-23-000967	163349	0001056288	028-04375			FEDERATED HERMES, INC.
0001315863-23-000702	167166	0001661140	028-17769			Oribel Capital Management, LP
0000948046-23-000110	167116	0000948046	028-10103			DEUTSCHE BANK AG\
0001512948-23-000003	164611	0001105838	028-10843	000732905		ROBOTTI ROBERT
0001085146-23-003374	160799	0001390113	028-12492			Taconic Capital Advisors LP
0000948046-23-000109	155135	0000948046	028-10103			DEUTSCHE BANK AG\
0001827377-23-000005	155893	0001666335	028-19229	000281215	801-126230	Rokos Capital Management LLP
0001535929-23-000068	164180		028-16913		801-46585	Voya Financial Advisors, Inc
0001535929-23-000068	164179		028-07292		801-55232	Voya Investment Management LLC
0001731572-23-000007	158969	0001785546	028-19578			CMT Investments LLC
0001731572-23-000007	158968	0001632813	028-16985			CMT Capital Markets Trading GmbH
0001623632-23-000965	167199	0001056288	028-04375			FEDERATED HERMES, INC.
0000950159-23-000237	155298	0001500605	028-14174			NEW VERNON INVESTMENT MANAGEMENT LLC
0001398344-23-014768	156102					Vantage Consulting Group, Inc.
0000929638-23-002245	158622		028-11396			ROYAL BANK OF CANADA
0000929638-23-002243	158843		028-11396			Royal Bank of Canada
0000950123-23-007792	164183		028-06383	000114671	801-66256	Precept Management, LLC
0000950123-23-007791	160397		028-19289	000297222		EnerVest, Ltd.
0001731572-23-000006	164137	0001632813	028-16985			CMT Capital Markets Trading GmbH
0001434819-23-000008	162795	0001323255	028-11397			APG Asset Management US Inc.
0000948046-23-000108	166099	0000948046	028-10103			DEUTSCHE BANK AG\
0000948046-23-000107	165452	0000948046	028-10103			DEUTSCHE BANK AG\
0001740639-23-000002	159482	0001730299	028-18642			Banco de Sabadell, S.A
0001104884-23-000001	156380	0001104883				SIRIOS CAPITAL MANAGEMENT L P
0000948046-23-000106	162587	0000948046	028-10103			DEUTSCHE BANK AG\
0001731572-23-000005	156852	0001719165	028-18638			Capital Markets Trading UK LLP
0001193805-23-001169	156718	0001086416	028-04329			SCOGGIN MANAGEMENT LP
0000950123-23-007778	155927		028-10846			Columbia Threadneedle Management Ltd
0000950123-23-007778	155928		028-10849			Thames River Capital LLP
0000950123-23-007778	155929		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-23-007778	155916		028-00139			Amerprise Financial, Inc
0000950123-23-007778	155917		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-23-007778	155918		028-10458			Ameriprise Trust Co
0000950123-23-007778	155926		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-23-007778	155920		028-00143			RiverSource Life Insurance Co
0000950123-23-007778	155921		028-10460			RiverSource Life Insurance Co of New York
0000950123-23-007778	155922		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-23-007778	155923		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-23-007778	155924		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-23-007778	155925		028-18942			Ameriprise Bank, FSB
0000950123-23-007778	155919		028-00140			Ameriprise Certificate Co
0000948046-23-000105	165410	0000948046	028-10103			DEUTSCHE BANK AG\
0001387303-23-000009	160341	0001387303	028-12266			MOON CAPITAL MANAGEMENT LP
0001559265-23-000010	160643	0000764068	028-01490			Legal & General Group Plc
0001495115-23-000017	157872	0000764068	028-01490			Legal & General Group Plc
0001434820-23-000006	161553	0001323255	028-11397			APG Asset Management US Inc.
0001434820-23-000006	161552	0001434819	028-13074			APG Asset Management N.V.
0001387303-23-000008	160641	0001387303	028-12266			MOON CAPITAL MANAGEMENT LP
0001595888-23-000042	166394	0001595888	028-16162			JANE STREET GROUP, LLC
0000919574-23-004705	161279	0001512566	028-14220	000155091	801-71835	Antipodean Advisors LLC
0000950123-23-007773	163455		028-00139			Amerprise Financial, Inc
0000950123-23-007773	163468		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-23-007773	163467		028-10849			Thames River Capital LLP
0000950123-23-007773	163466		028-10846			Columbia Threadneedle Management Ltd
0000950123-23-007773	163465		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-23-007773	163464		028-18942			Ameriprise Bank, FSB
0000950123-23-007773	163463		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-23-007773	163462		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-23-007773	163461		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-23-007773	163460		028-10460			RiverSource Life Insurance Co of New York
0000950123-23-007773	163459		028-00143			RiverSource Life Insurance Co
0000950123-23-007773	163458		028-00140			Ameriprise Certificate Co
0000950123-23-007773	163457		028-10458			Ameriprise Trust Co
0000950123-23-007773	163456		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-23-007772	166512		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-23-007772	166499		028-00139			Amerprise Financial, Inc
0000950123-23-007772	166511		028-10849			Thames River Capital LLP
0000950123-23-007772	166510		028-10846			Columbia Threadneedle Management Ltd
0000950123-23-007772	166509		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-23-007772	166508		028-18942			Ameriprise Bank, FSB
0000950123-23-007772	166507		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-23-007772	166506		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-23-007772	166505		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-23-007772	166504		028-10460			RiverSource Life Insurance Co of New York
0000950123-23-007772	166503		028-00143			RiverSource Life Insurance Co
0000950123-23-007772	166502		028-00140			Ameriprise Certificate Co
0000950123-23-007772	166501		028-10458			Ameriprise Trust Co
0000950123-23-007772	166500		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0001595888-23-000041	164471	0001595888	028-16162			JANE STREET GROUP, LLC
0001434819-23-000006	156058	0001434819	028-13074			APG Asset Management N.V.
0001434819-23-000006	156059	0001323255	028-11397			APG Asset Management US Inc.
0000892712-23-000122	156454	0001477024	028-13747			Johnson Financial Group, Inc.
0000948046-23-000104	157092	0000948046	028-10103			DEUTSCHE BANK AG\
0001595888-23-000040	161551	0001595888	028-16162			JANE STREET GROUP, LLC
0001085146-23-003370	165166	0001663865	028-17459			Orbis Allan Gray Ltd
0000892712-23-000121	162376	0001477024	028-13747			Johnson Financial Group, Inc.
0000950123-23-007769	160730		028-10460			RiverSource Life Insurance Co of New York
0000950123-23-007769	160732		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-23-007769	160733		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-23-007769	160734		028-18942			Ameriprise Bank, FSB
0000950123-23-007769	160735		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-23-007769	160736		028-10846			Columbia Threadneedle Management Ltd
0000950123-23-007769	160737		028-10849			Thames River Capital LLP
0000950123-23-007769	160738		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-23-007769	160725		028-00139			Amerprise Financial, Inc
0000950123-23-007769	160729		028-00143			RiverSource Life Insurance Co
0000950123-23-007769	160728		028-00140			Ameriprise Certificate Co
0000950123-23-007769	160727		028-10458			Ameriprise Trust Co
0000950123-23-007769	160726		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-23-007769	160731		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-23-007767	165773		028-00139			Amerprise Financial, Inc
0000950123-23-007767	165774		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-23-007767	165775		028-10458			Ameriprise Trust Co
0000950123-23-007767	165776		028-00140			Ameriprise Certificate Co
0000950123-23-007767	165777		028-00143			RiverSource Life Insurance Co
0000950123-23-007767	165778		028-10460			RiverSource Life Insurance Co of New York
0000950123-23-007767	165786		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-23-007767	165780		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-23-007767	165781		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-23-007767	165782		028-18942			Ameriprise Bank, FSB
0000950123-23-007767	165783		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-23-007767	165784		028-10846			Columbia Threadneedle Management Ltd
0000950123-23-007767	165785		028-10849			Thames River Capital LLP
0000950123-23-007767	165779		028-10644			Threadneedle Asset Management Holdings LTD
0001085146-23-003369	165701	0001663865	028-17459			Orbis Allan Gray Ltd
0001085146-23-003368	163335	0001857666	028-21408	000312837	801-121267	Capital Group Private Client Services, Inc.
0001085146-23-003368	163336	0001305227	028-12016	000108928	801-56972	BlackRock Investment Management, LLC
0001085146-23-003368	163337	0000017283	028-00157	000110885	801-8055	CAPITAL RESEARCH & MANAGEMENT CO
0001085146-23-003368	163338	0001259887	028-10665	000106654	801-46604	LONDON CO OF VIRGINIA
0001085146-23-003368	163339	0001080298	028-04879	000106432	801-40278	REINHART PARTNERS, LLC.
0001085146-23-003368	163280	0000721204	028-01190	000105734	801-17141	RUSSELL FRANK CO/
0001085146-23-003368	163281	0000812295	028-01343	000104652	801-13991	JANUS HENDERSON INVESTORS US LLC
0001085146-23-003368	163282	0000819684	028-01454	000105325	801-34611	FEDERATED INVESTMENT COUNSELING
0001085146-23-003368	163283	0000790502	028-01666	000110653	801-21343	EAGLE ASSET MANAGEMENT INC
