REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-JUN-2024,New Jersey Better Educational Savings Trust,2092720
30-JUN-2024,New Millennium Group LLC,10951270
30-JUN-2024,"New Perspectives, Inc",2653718
30-JUN-2024,"New Potomac Partners, LLC",8002174
30-JUN-2024,"New Republic Capital, LLC",5707477
30-JUN-2024,New World Advisors LLC,4871282
30-JUN-2024,"NewEdge Advisors, LLC",471651018
30-JUN-2024,"NewEdge Wealth, LLC",190350030
30-JUN-2024,NewSquare Capital LLC,7825485
30-JUN-2024,"Newbridge Financial Services Group, Inc.",12483717
30-JUN-2024,Northeast Financial Consultants Inc,68814191
30-JUN-2024,Northern Financial Advisors Inc,4152103
30-JUN-2024,Morton Capital Management LLC/CA,13433244
30-JUN-2024,OFI INVEST ASSET MANAGEMENT,219774545
30-JUN-2024,"OAK HARBOR WEALTH PARTNERS, LLC",12833145
30-JUN-2024,"OAK HILL WEALTH ADVISORS, LLC",12385009
30-JUN-2024,OAK RIDGE INVESTMENTS LLC,189231118
30-JUN-2024,OAKMONT Corp,61535582
30-JUN-2024,"OARSMAN CAPITAL, INC.",8175138
30-JUN-2024,"OBERMEYER WOOD INVESTMENT COUNSEL, LLLP",78911176
30-JUN-2024,OBERWEIS ASSET MANAGEMENT INC/,712266
30-JUN-2024,OCCUDO QUANTITATIVE STRATEGIES LP,5902626
30-JUN-2024,"ODonnell Financial Services, LLC",7086091
30-JUN-2024,OKABENA INVESTMENT SERVICES INC,6289324
30-JUN-2024,"Northside Capital Management, LLC",12519543
30-JUN-2024,OLD NATIONAL BANCORP /IN/,108517953
30-JUN-2024,OLD POINT TRUST & FINANCIAL SERVICES N A,11097147
30-JUN-2024,OLIO Financial Planning,2042128
30-JUN-2024,OLIVER LAGORE VANVALIN INVESTMENT GROUP,4460214
30-JUN-2024,OMC Financial Services LTD,30396
30-JUN-2024,OMERS ADMINISTRATION Corp,371261138
30-JUN-2024,"OMNI 360 Wealth, Inc.",3501535
30-JUN-2024,"ONE PLUS ONE WEALTH MANAGEMENT, LLC",6100818
30-JUN-2024,"FMFE Wealth Management, LLC",332148
30-JUN-2024,"OAK FAMILY ADVISORS, LLC",4922189
30-JUN-2024,OAK ASSOCIATES LTD /OH/,23777734
30-JUN-2024,"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",276401681
30-JUN-2024,"O'ROURKE & COMPANY, Inc",19045
30-JUN-2024,"Northstar Advisory Group, LLC",8551687
30-JUN-2024,"Northstar Group, Inc.",33642868
30-JUN-2024,Northwest & Ethical Investments L.P.,61005003
30-JUN-2024,"Northwest Bancshares, Inc.",16110534
30-JUN-2024,Northwest Bank & Trust Co,19195841
30-JUN-2024,Northwest Capital Management Inc,12761117
30-JUN-2024,Northwest Financial Advisors,27882021
30-JUN-2024,"Northwest Quadrant Wealth Management, LLC",3229220
30-JUN-2024,Norway Savings Bank,9676093
30-JUN-2024,"Nova R Wealth, Inc.",7057721
30-JUN-2024,"NovaPoint Capital, LLC",11514676
30-JUN-2024,"Novak & Powell Financial Services, Inc.",8681208
30-JUN-2024,Novo Holdings A/S,77070070
30-JUN-2024,"Nvest Financial, LLC",7132674
30-JUN-2024,O'Brien Wealth Partners LLC,7677914
30-JUN-2024,O'Connor Financial Group LLC,732115
30-JUN-2024,"O'Dell Group, LLC",17125092
30-JUN-2024,"O'Keefe Stevens Advisory, Inc.",587297
30-JUN-2024,"O'Neil Global Advisors, Inc.",2475
30-JUN-2024,"Neumann Capital Management, LLC",17282003
30-JUN-2024,Neo Ivy Capital Management,5506
30-JUN-2024,Nemes Rush Group LLC,42623175
30-JUN-2024,NEVILLE RODIE & SHAW INC,129878
30-JUN-2024,NAVELLIER & ASSOCIATES INC,12659809
30-JUN-2024,"NBC SECURITIES, INC.",39848
30-JUN-2024,NBT BANK N A /NY,39394246
30-JUN-2024,NBW CAPITAL LLC,18046180
30-JUN-2024,"NCM Capital Management, LLC",7780302
30-JUN-2024,NCP Inc.,4012947
30-JUN-2024,"NDVR, Inc.",1900424
30-JUN-2024,NDWM LLC,698142
30-JUN-2024,NEOS Investment Management LLC,129598488
30-JUN-2024,NEW MEXICO EDUCATIONAL RETIREMENT BOARD,153092
30-JUN-2024,"Nelson Capital Management, LLC",20430871
30-JUN-2024,NEW WAVE WEALTH ADVISORS LLC,4914703
30-JUN-2024,NEW YORK LIFE INVESTMENT MANAGEMENT LLC,454909503
30-JUN-2024,NEW YORK STATE COMMON RETIREMENT FUND,4443833
30-JUN-2024,NEW YORK STATE TEACHERS RETIREMENT SYSTEM,2925760
30-JUN-2024,"NFC Investments, LLC",664
30-JUN-2024,"NFJ INVESTMENT GROUP, LLC",3225645
30-JUN-2024,"NFP Retirement, Inc.",8736154
30-JUN-2024,"NIA IMPACT ADVISORS, LLC",10553746
30-JUN-2024,"NICHOLAS COMPANY, INC.",123489665
30-JUN-2024,NATIXIS,825361017
30-JUN-2024,"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",39772705
30-JUN-2024,"NAPLES GLOBAL ADVISORS, LLC",41683410
30-JUN-2024,NAPATREE CAPITAL LLC,7521078
30-JUN-2024,Mosaic Advisors LLC,3967011
30-JUN-2024,"Moser Wealth Advisors, LLC",13846580
30-JUN-2024,Mosley Wealth Management,2903978
30-JUN-2024,Moss Adams Wealth Advisors LLC,9311311
30-JUN-2024,Motiv8 Investments LLC,1596800
30-JUN-2024,Motley Fool Asset Management LLC,83036708
30-JUN-2024,"Motley Fool Wealth Management, LLC",2459168
30-JUN-2024,"Mount Yale Investment Advisors, LLC",197118954
30-JUN-2024,"Mowery & Schoenfeld Wealth Management, LLC",2669858
30-JUN-2024,"Mraz, Amerine & Associates, Inc.",2482869
30-JUN-2024,Murphy Pohlad Asset Management LLC,3714916
30-JUN-2024,"Murphy, Middleton, Hinkle & Parker, Inc.",4403290
30-JUN-2024,"Mustard Seed Financial, LLC",2188645
30-JUN-2024,"Mutual Advisors, LLC",148223578
30-JUN-2024,"My Legacy Advisors, LLC",9071254
30-JUN-2024,"My Personal CFO, LLC",5897716
30-JUN-2024,"Mystic Asset Management, Inc.",10468467
30-JUN-2024,N.E.W. Advisory Services LLC,14851550
30-JUN-2024,NAPA WEALTH MANAGEMENT,1352822
30-JUN-2024,NICHOLS & PRATT ADVISERS LLP /MA,10152937
30-JUN-2024,"NICOLET ADVISORY SERVICES, LLC",35778376
30-JUN-2024,NICOLET BANKSHARES INC,15379472
30-JUN-2024,"NSI Retail Advisors, LLC",625
30-JUN-2024,"NVWM, LLC",13400306
30-JUN-2024,NWAM LLC,62029220
30-JUN-2024,NWI MANAGEMENT LP,112892
30-JUN-2024,"NWK Group, Inc.",12942599
30-JUN-2024,"NZS Capital, LLC",53557507
30-JUN-2024,Nabity-Jensen Investment Management Inc,3198907
30-JUN-2024,"Nadler Financial Group, Inc.",34578017
30-JUN-2024,"Nan Shan Life Insurance Co., Ltd.",95993014
30-JUN-2024,Napean Trading & Investment Co (Singapore) PTE Ltd,14716230
30-JUN-2024,Naples Money Management LLC,1759160
30-JUN-2024,"Narus Financial Partners, LLC",3794847
30-JUN-2024,Narwhal Capital Management,56884205
30-JUN-2024,National Pension Service,5153044506
30-JUN-2024,"National Wealth Management Group, LLC",1609409
30-JUN-2024,Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.,4220193
30-JUN-2024,"NavPoint Financial, Inc.",7208479
30-JUN-2024,"Navalign, LLC",20298426
30-JUN-2024,"Naviter Wealth, LLC",21913594
30-JUN-2024,Nebula Research & Development LLC,2559665
30-JUN-2024,NTV Asset Management LLC,29460967
30-JUN-2024,NS Partners Ltd,119830775
30-JUN-2024,"NISA INVESTMENT ADVISORS, LLC",955068606
30-JUN-2024,NRI Wealth Management LC,6406997
30-JUN-2024,NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,562606038
30-JUN-2024,NIXON PEABODY TRUST CO,58210524
30-JUN-2024,NJ State Employees Deferred Compensation Plan,52465442
30-JUN-2024,NKCFO LLC,11721
30-JUN-2024,NOESIS CAPITAL MANGEMENT CORP,6320085
30-JUN-2024,NOMURA ASSET MANAGEMENT CO LTD,1343489971
30-JUN-2024,NORDEA INVESTMENT MANAGEMENT AB,4144625507
30-JUN-2024,NORDEN GROUP LLC,14208716
30-JUN-2024,NORGES BANK,37392306701
30-JUN-2024,NORRIS PERNE & FRENCH LLP/MI,17910526
30-JUN-2024,NORTH POINT PORTFOLIO MANAGERS CORP/OH,1348164
30-JUN-2024,"NORTHCAPE WEALTH MANAGEMENT, LLC",8688881
30-JUN-2024,NORTHEAST INVESTMENT MANAGEMENT,142485456
30-JUN-2024,NORTHSTAR ASSET MANAGEMENT Co LLC,37639235
30-JUN-2024,NORTHSTAR ASSET MANAGEMENT INC,21501985
30-JUN-2024,"NORTHWEST INVESTMENT COUNSELORS, LLC",13424932
30-JUN-2024,"NORTHWEST WEALTH MANAGEMENT, LLC",9485644
30-JUN-2024,"NOTTINGHAM ADVISORS, INC.",4648419
30-JUN-2024,NOVARE CAPITAL MANAGEMENT LLC,37454303
30-JUN-2024,MONTRUSCO BOLTON INVESTMENTS INC.,227686539
30-JUN-2024,MONTAG A & ASSOCIATES INC,66416430
30-JUN-2024,"KEB ASSET MANAGEMENT, LLC",2897132
30-JUN-2024,"LEUTHOLD GROUP, LLC",19714243
30-JUN-2024,"LAZARI CAPITAL MANAGEMENT, INC.",31689657
30-JUN-2024,LBP AM SA,157703199
30-JUN-2024,LCM Capital Management Inc,10195884
30-JUN-2024,LCNB CORP,7133489
30-JUN-2024,"LEAVELL INVESTMENT MANAGEMENT, INC.",50634
30-JUN-2024,LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,11994
30-JUN-2024,LEE DANNER & BASS INC,56366
30-JUN-2024,"LEE JOHNSON CAPITAL MANAGEMENT, LLC",1790202
30-JUN-2024,"LEGACY FINANCIAL GROUP, INC.",7268862
30-JUN-2024,"LEVEL FOUR ADVISORY SERVICES, LLC",109519174
30-JUN-2024,"LJI Wealth Management, LLC",14469414
30-JUN-2024,LFA - Lugano Financial Advisors SA,896188
30-JUN-2024,"LGL PARTNERS, LLC",4750484
30-JUN-2024,LGT CAPITAL PARTNERS LTD.,9037704
30-JUN-2024,LGT Financial Advisors LLC,1604230
30-JUN-2024,"LIBERTY ONE INVESTMENT MANAGEMENT, LLC",4475
30-JUN-2024,LIBERTY WEALTH MANAGEMENT LLC,24369
30-JUN-2024,LIBRA WEALTH LLC,5857197
30-JUN-2024,"LIGHT STREET CAPITAL MANAGEMENT, LLC",16314415
30-JUN-2024,LINCOLN CAPITAL CORP,12823005
30-JUN-2024,LAZARD ASSET MANAGEMENT LLC,2190705
30-JUN-2024,LAWSON KROEKER INVESTMENT MANAGEMENT INC/NE,4317289
30-JUN-2024,LATHROP INVESTMENT MANAGEMENT CORP,20545
30-JUN-2024,"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",3043670
30-JUN-2024,"Koss-Olinger Consulting, LLC",3738000
30-JUN-2024,"Kovack Advisors, Inc.",38827943
30-JUN-2024,"Kovitz Investment Group Partners, LLC",405439885
30-JUN-2024,"Kowal Investment Group, LLC",9996911
30-JUN-2024,"Kozak & Associates, Inc.",23251452
30-JUN-2024,"Kraft, Davis & Associates, LLC",1331747
30-JUN-2024,Krilogy Financial LLC,48442886
30-JUN-2024,Kuhn & Co Investment Counsel,4109360
30-JUN-2024,"Kure Advisory, LLC",954400
30-JUN-2024,L & S Advisors Inc,31601239
30-JUN-2024,"L. Roy Papp & Associates, LLP",56210750
30-JUN-2024,L.M. KOHN & COMPANY,36796422
30-JUN-2024,"L2 Asset Management, LLC",17843144
30-JUN-2024,LA FINANCIERE DE L'ECHIQUIER,2606212
30-JUN-2024,"LAFFER TENGLER INVESTMENTS, INC.",18363293
30-JUN-2024,"LAKE STREET ADVISORS GROUP, LLC",44965929
30-JUN-2024,"LAKE STREET PRIVATE WEALTH, LLC",45873202
30-JUN-2024,LANDAAS & CO /WI /ADV,6386000
30-JUN-2024,"LANDMARK WEALTH MANAGEMENT, INC.",6101661
30-JUN-2024,LITTLE HOUSE CAPITAL LLC,19380210
30-JUN-2024,LM Advisors LLC,22875
30-JUN-2024,Lantz Financial LLC,12532212
30-JUN-2024,"Laird Norton Wetherby Wealth Management, LLC",149381864
30-JUN-2024,"LWM Advisory Services, LLC",5601543
30-JUN-2024,"LWMG, LLC",10617158
30-JUN-2024,"LYELL WEALTH MANAGEMENT, LP",38838516
30-JUN-2024,LYNCH & ASSOCIATES/IN,10080168
30-JUN-2024,LaFleur & Godfrey LLC,48812436
30-JUN-2024,"LaSalle St. Investment Advisors, LLC",7213
30-JUN-2024,"Lafayette Investments, Inc.",12290627
30-JUN-2024,Laidlaw Wealth Management LLC,6244574
30-JUN-2024,"Laird Norton Wetherby Trust Company, LLC",18718010
30-JUN-2024,"Lake Hills Wealth Management, LLC",2288597
30-JUN-2024,"LMCG INVESTMENTS, LLC",64142526
30-JUN-2024,Lakeridge Wealth Management LLC,6219671
30-JUN-2024,"Lakeshore Financial Planning, Inc.",7001604
30-JUN-2024,"Lakeside Advisors, INC.",2289558
30-JUN-2024,Lakewood Asset Management LLC,4742881
30-JUN-2024,"Landmark Wealth Management, LLC",2326
30-JUN-2024,Lane & Associates LLC,4032247
30-JUN-2024,Lane Generational LLC,1050362
30-JUN-2024,"Lanham O'Dell & Company, Inc.",936440
30-JUN-2024,Lansing Street Advisors,2819790
30-JUN-2024,"LVZ, Inc.",5032103
30-JUN-2024,"LVW Advisors, LLC",32035717
30-JUN-2024,"LUTS & GREENLEIGH GROUP, INC",4787044
30-JUN-2024,LTS One Management LP,50549
30-JUN-2024,"LMG Wealth Partners, LLC",15649089
30-JUN-2024,LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,176544001
30-JUN-2024,"LOCUST WOOD CAPITAL ADVISERS, LLC",74199680
30-JUN-2024,LODESTAR PRIVATE ASSET MANAGEMENT LLC,30128256
30-JUN-2024,LOGAN CAPITAL MANAGEMENT INC,89025696
30-JUN-2024,LONDON CO OF VIRGINIA,625059254
30-JUN-2024,LONGFELLOW INVESTMENT MANAGEMENT CO LLC,17060
30-JUN-2024,"LORD, ABBETT & CO. LLC",649666
30-JUN-2024,LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,357306513
30-JUN-2024,LOS ANGELES CAPITAL MANAGEMENT LLC,1927431641
30-JUN-2024,LOUISBOURG INVESTMENTS INC.,534177
30-JUN-2024,LOWE BROCKENBROUGH & CO INC,67631307
30-JUN-2024,"LOWERY THOMAS, LLC",1602143
30-JUN-2024,LPF Advisors LLC,496010
30-JUN-2024,LPL Financial LLC,3723178782
30-JUN-2024,LPWM LLC,937151
30-JUN-2024,"LRI Investments, LLC",12349662
30-JUN-2024,"LS Investment Advisors, LLC",68262527
30-JUN-2024,LSV ASSET MANAGEMENT,27254
30-JUN-2024,"Koshinski Asset Management, Inc.",38381464
30-JUN-2024,Korea Investment CORP,2374386869
30-JUN-2024,Kooman & Associates,1776790
30-JUN-2024,"KWMG, LLC",5169664
30-JUN-2024,"KMG FIDUCIARY PARTNERS, LLC",60156922
30-JUN-2024,"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",33286610
30-JUN-2024,KORNITZER CAPITAL MANAGEMENT INC /KS,107767515
30-JUN-2024,KP Management LLC,10320380
30-JUN-2024,KPP Advisory Services LLC,12888430
30-JUN-2024,"KRAEMATON INVESTMENT ADVISORS, INC",4532611
30-JUN-2024,"KRAFT ASSET MANAGEMENT, LLC",477476
30-JUN-2024,"KRS Capital Management, LLC",14273723
30-JUN-2024,KWB Wealth,3057853
30-JUN-2024,Kades & Cheifetz LLC,8238984
30-JUN-2024,"Kolinsky Wealth Management, LLC",5902935
30-JUN-2024,Kaizen Financial Strategies,14572417
30-JUN-2024,Kampmann Melissa S.,6574082
30-JUN-2024,Kanen Wealth Management LLC,2990804
30-JUN-2024,Kapitalo Investimentos Ltda,442934
30-JUN-2024,Kapstone Financial Advisors LLC,19237703
30-JUN-2024,Kathleen S. Wright Associates Inc.,387751
30-JUN-2024,"Kathmere Capital Management, LLC",40262075
30-JUN-2024,"Kaydan Wealth Management, Inc.",2202669
30-JUN-2024,Kaye Capital Management,3994353
30-JUN-2024,KLINGENSTEIN FIELDS & CO LP,58205226
30-JUN-2024,"KLEIN PAVLIS & PEASLEY FINANCIAL, INC.",948782
30-JUN-2024,"KLCM Advisors, Inc.",14847886
30-JUN-2024,KKM Financial LLC,8659142
30-JUN-2024,KEELER & NADLER FINANCIAL PLANNING & WEALTH MANAGEMENT,1769243
30-JUN-2024,KELLEHER FINANCIAL ADVISORS,13258152
30-JUN-2024,KELLY LAWRENCE W & ASSOCIATES INC/CA,33141918
30-JUN-2024,KENNEDY CAPITAL MANAGEMENT LLC,32707601
30-JUN-2024,KENNEDY INVESTMENT GROUP,15608371
30-JUN-2024,KENNICOTT CAPITAL MANAGEMENT LLC,3110298
30-JUN-2024,KENSICO CAPITAL MANAGEMENT CORP,32646100
30-JUN-2024,"KESTRA PRIVATE WEALTH SERVICES, LLC",220542181
30-JUN-2024,KEYNOTE FINANCIAL SERVICES LLC,9437393
30-JUN-2024,KEYWISE CAPITAL MANAGEMENT (HK) Ltd,45009494
30-JUN-2024,"KFA Private Wealth Group, LLC",3129506
30-JUN-2024,"KFG WEALTH MANAGEMENT, LLC",5107354
30-JUN-2024,"KG&L Capital Management,LLC",11776934
30-JUN-2024,"KICKSTAND VENTURES, LLC.",479494
30-JUN-2024,"KILEY JUERGENS WEALTH MANAGEMENT, LLC",33669505
30-JUN-2024,KING LUTHER CAPITAL MANAGEMENT CORP,1277986468
30-JUN-2024,"KINGSWOOD WEALTH ADVISORS, LLC",63143611
30-JUN-2024,KIRR MARBACH & CO LLC /IN/,320488
30-JUN-2024,"KIRTLAND HILLS CAPITAL MANAGEMENT, LLC",3046625
30-JUN-2024,Kearns & Associates LLC,4365731
30-JUN-2024,"Keel Point, LLC",22404139
30-JUN-2024,Keeler Thomas Management LLC,6779661
30-JUN-2024,"Keyes, Stange & Wooten Wealth Management, LLC",2639345
30-JUN-2024,Keystone Financial Services,813084
30-JUN-2024,"Keystone Wealth Services, LLC",14983087
30-JUN-2024,"Kiely Wealth Advisory Group, Inc.",499683
30-JUN-2024,KilterHowling LLC,3389307
30-JUN-2024,"Kimelman & Baird, LLC",65915381
30-JUN-2024,King Wealth Management Group,26378
30-JUN-2024,Kingdom Financial Group LLC.,1041098
30-JUN-2024,Kingfisher Capital LLC,17159
30-JUN-2024,Kings Path Partners LLC,322249
30-JUN-2024,"Kingsview Wealth Management, LLC",115761978
30-JUN-2024,"Kinloch Capital, LLC",648354
30-JUN-2024,"Klingman & Associates, LLC",50463650
30-JUN-2024,Knights of Columbus Asset Advisors LLC,51297554
30-JUN-2024,"Knollwood Investment Advisory, LLC",31558248
30-JUN-2024,Knuff & Co LLC,35312549
30-JUN-2024,"Koa Wealth Management, LLC",15658113
30-JUN-2024,Kodai Capital Management LP,98065304
30-JUN-2024,"Koesten, Hirschmann & Crabtree, INC.",1867652
30-JUN-2024,"Kohmann Bosshard Financial Services, LLC",9050979
30-JUN-2024,Keystone Financial Group,42968001
30-JUN-2024,Key Financial Inc,21021223
30-JUN-2024,"Keeley-Teton Advisors, LLC",796144
30-JUN-2024,"Key Client Fiduciary Advisors, LLC",10802706
30-JUN-2024,"Keene & Associates, Inc.",447641
30-JUN-2024,Keener Financial Planning LLC,1133
30-JUN-2024,"Kellett Wealth Advisors, LLC",2850701
30-JUN-2024,Kelly Financial Services LLC,3530951
30-JUN-2024,"Kelman-Lazarov, Inc.",2380006
30-JUN-2024,Kemnay Advisory Services Inc.,13864272
30-JUN-2024,Kendall Capital Management,4258547
30-JUN-2024,"Kennon-Green & Company, LLC",860601
30-JUN-2024,"Kensington Investment Counsel, LLC",12072148
30-JUN-2024,Kentucky Retirement Systems,228773127
30-JUN-2024,Kentucky Retirement Systems Insurance Trust Fund,97919555
30-JUN-2024,"Kercheville Advisors, LLC",15421477
30-JUN-2024,Kerntke Otto McGlone Wealth Management Group,1160423
30-JUN-2024,Kerusso Capital Management LLC,3906790
30-JUN-2024,"Kesler, Norman & Wride, LLC",17084782
30-JUN-2024,"Kessler Investment Group, LLC",11104097
30-JUN-2024,"Kestra Advisory Services, LLC",563272650
30-JUN-2024,"Kestra Investment Management, LLC",780558
30-JUN-2024,Keudell/Morrison Wealth Management,14242627
30-JUN-2024,"Lantern Wealth Advisors, LLC",8267229
30-JUN-2024,Laraway Financial Advisors Inc,10392250
30-JUN-2024,"MONTAG & CALDWELL, LLC",23989407
30-JUN-2024,MARYLAND CAPITAL ADVISORS INC.,26348568
30-JUN-2024,MARK ASSET MANAGEMENT LP,46900800
30-JUN-2024,"MARK SHEPTOFF FINANCIAL PLANNING, LLC",10993171
30-JUN-2024,MARKEL GROUP INC.,10151884
30-JUN-2024,MARKET STREET WEALTH MANAGEMENT ADVISORS LLC,2554481
30-JUN-2024,MARSHALL & SULLIVAN INC /WA/,5760132
30-JUN-2024,MARSHALL FINANCIAL GROUP INC /ADV,1483419
30-JUN-2024,MARSICO CAPITAL MANAGEMENT LLC,252986424
30-JUN-2024,MARTIN & CO INC /TN/,8639557
30-JUN-2024,MARTINGALE ASSET MANAGEMENT L P,58463268
30-JUN-2024,MAS Advisors LLC,569938
30-JUN-2024,"MBL Wealth, LLC",18810392
30-JUN-2024,MASSACHUSETTS FINANCIAL SERVICES CO /MA/,4942172183
30-JUN-2024,MASSMUTUAL TRUST CO FSB/ADV,154135589
30-JUN-2024,"MATHER GROUP, LLC.",69113319
30-JUN-2024,MATRIX ASSET ADVISORS INC/NY,29156000
30-JUN-2024,MATRIX PRIVATE CAPITAL GROUP LLC,3435648
30-JUN-2024,"MATTERN CAPITAL MANAGEMENT, LLC",18105797
30-JUN-2024,"MAYPORT, LLC",4479610
30-JUN-2024,MBA Advisors LLC,5354735
30-JUN-2024,MBB PUBLIC MARKETS I LLC,221976841
30-JUN-2024,MARIPAU WEALTH MANAGEMENT LLC,2285409
30-JUN-2024,"MARINO, STRAM & ASSOCIATES LLC",9257236
30-JUN-2024,MARIETTA INVESTMENT PARTNERS LLC,31953309
30-JUN-2024,MARCO INVESTMENT MANAGEMENT LLC,58792256
30-JUN-2024,"M. Kulyk & Associates, LLC",14901144
30-JUN-2024,"M.D. Sass, LLC",2759122
30-JUN-2024,"M3 Advisory Group, LLC",3388429
30-JUN-2024,MA Private Wealth,2897315
30-JUN-2024,MACKENZIE FINANCIAL CORP,1427177970
30-JUN-2024,MACQUARIE GROUP LTD,1976714457
30-JUN-2024,MACROVIEW INVESTMENT MANAGEMENT LLC,2032353
30-JUN-2024,MADDEN SECURITIES Corp,6631729
30-JUN-2024,MAGNOLIA CAPITAL ADVISORS LLC,12801708
30-JUN-2024,MAGNOLIA CAPITAL MANAGEMENT LTD,5690
30-JUN-2024,MAI Capital Management,371580201
30-JUN-2024,"MAINSAIL ASSET MANAGEMENT, LLC",4221520
30-JUN-2024,MAINSTAY CAPITAL MANAGEMENT LLC /ADV,2081363
30-JUN-2024,MAIRS & POWER INC,274480017
30-JUN-2024,"MANAGED ASSET PORTFOLIOS, LLC",17256526
30-JUN-2024,MANCHESTER FINANCIAL INC,13986668
30-JUN-2024,MANE GLOBAL CAPITAL MANAGEMENT LP,56520509
30-JUN-2024,MAR VISTA INVESTMENT PARTNERS LLC,112074904
30-JUN-2024,MARATHON CAPITAL MANAGEMENT,12417873
30-JUN-2024,"MBE Wealth Management, LLC",1014988
30-JUN-2024,"MBM Wealth Consultants, LLC",3144465
30-JUN-2024,Larson Financial Group LLC,32012330
30-JUN-2024,MMA ASSET MANAGEMENT LLC,1805873
30-JUN-2024,MIRABELLA FINANCIAL SERVICES LLP,11569778
30-JUN-2024,MIRAE ASSET SECURITIES (USA) INC.,42212250
30-JUN-2024,"MISSION WEALTH MANAGEMENT, LP",176198332
30-JUN-2024,"MITCHELL & PAHL PRIVATE WEALTH, LLC",6136360
30-JUN-2024,MITCHELL CAPITAL MANAGEMENT CO,34422032
30-JUN-2024,MITCHELL MCLEOD PUGH & WILLIAMS INC,20999241
30-JUN-2024,MITCHELL SINKLER & STARR/PA,23044642
30-JUN-2024,MJP ASSOCIATES INC /ADV,25297608
30-JUN-2024,MKT Advisors LLC,2890715
30-JUN-2024,MMBG INVESTMENT ADVISORS CO.,90893061
30-JUN-2024,MCDONALD PARTNERS LLC,16314298
30-JUN-2024,"MN Wealth Advisors, LLC",3063610
30-JUN-2024,MOGY JOEL R INVESTMENT COUNSEL INC,135271902
30-JUN-2024,MONARCH CAPITAL MANAGEMENT INC/,13689669
30-JUN-2024,"MONECO Advisors, LLC",24459012
30-JUN-2024,MONETA GROUP INVESTMENT ADVISORS LLC,131431946
30-JUN-2024,MONETARY MANAGEMENT GROUP INC,29771769
30-JUN-2024,MONETTA FINANCIAL SERVICES INC,6950460
30-JUN-2024,MONEY CONCEPTS CAPITAL CORP,25940305
30-JUN-2024,"MONEYWISE, INC.",525882
30-JUN-2024,"MILLER WEALTH ADVISORS, LLC",36264868
30-JUN-2024,MILLENNIUM MANAGEMENT LLC,7444806623
30-JUN-2024,"MILESTONE ASSET MANAGEMENT, LLC",7579475
30-JUN-2024,MIDLAND WEALTH ADVISORS LLC,13168805
30-JUN-2024,MCF Advisors LLC,19128410
30-JUN-2024,MCIA Inc,5380457
30-JUN-2024,MCINTYRE FREEDMAN & FLYNN INVESTMENT ADVISERS INC,219045
30-JUN-2024,MCKINLEY CAPITAL MANAGEMENT LLC,32801327
30-JUN-2024,MCRAE CAPITAL MANAGEMENT INC,5519017
30-JUN-2024,"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",64361470
30-JUN-2024,"MEANS INVESTMENT CO., INC.",79373515
30-JUN-2024,MEEDER ASSET MANAGEMENT INC,48838146
30-JUN-2024,"MELFA WEALTH MANAGEMENT, INC.",5125172
30-JUN-2024,MENLO ADVISORS LLC,11460
30-JUN-2024,MERIDIAN INVESTMENT COUNSEL INC.,13914937
30-JUN-2024,MERIDIAN MANAGEMENT CO,7088847
30-JUN-2024,MERITAGE PORTFOLIO MANAGEMENT,100910
30-JUN-2024,MEYER HANDELMAN CO,125778473
30-JUN-2024,"MFA WEALTH ADVISORS, LLC",10712776
30-JUN-2024,"MGB Wealth Management, LLC",7210351
30-JUN-2024,MGO ONE SEVEN LLC,72920674
30-JUN-2024,"MGO Private Wealth, LLC",5517782
30-JUN-2024,MIDDLETON & CO INC/MA,55918346
30-JUN-2024,M. Kraus & Co,5872832
30-JUN-2024,M&T Bank Corp,56447
30-JUN-2024,M&R CAPITAL MANAGEMENT INC,35373814
30-JUN-2024,Leisure Capital Management,16960387
30-JUN-2024,Legacy Private Trust Co.,36728968
30-JUN-2024,Legacy Trust,19128930
30-JUN-2024,"Legacy Wealth Asset Management, LLC",5118487
30-JUN-2024,"Legacy Wealth Management, Inc",210831
30-JUN-2024,"Legacy Wealth Management, LLC / MS",14472543
30-JUN-2024,"Legal Advantage Investments, Inc.",2429923
30-JUN-2024,"Legend Financial Advisors, Inc.",1878160
30-JUN-2024,"Leibman Financial Services, Inc.",4897966
30-JUN-2024,"Leicht Financial Planning & Wealth Management, Inc.",1703706
30-JUN-2024,Leith Wheeler Investment Counsel Ltd.,558770
30-JUN-2024,M&G Plc,43383710
30-JUN-2024,"Leo Wealth, LLC",30268972
30-JUN-2024,Leonard Rickey Investment Advisors P.L.L.C.,2405769
30-JUN-2024,Lesa Sroufe & Co,1423
30-JUN-2024,"Leslie Global Wealth, LLC",4378369
30-JUN-2024,Lester Murray Antman dba SimplyRich,23220
